index,date,add,district,lng,lat,date_scale,rolling_date
23728,2022-04-03,青浦区陆象村,青浦,121.22,31.25,14.0,2022-04-03
23735,2022-04-03,青浦区南新村,青浦,120.88,31.1,14.0,2022-04-03
23747,2022-04-03,青浦区双祥村,青浦,120.89,31.13,14.0,2022-04-03
23749,2022-04-03,青浦区崧泽村,青浦,121.17,31.14,14.0,2022-04-03
23760,2022-04-03,青浦区西湖新村,青浦,121.05,31.11,14.0,2022-04-03
23763,2022-04-03,青浦区新光村,青浦,121.2,31.15,14.0,2022-04-03
23765,2022-04-03,青浦区新阳村,青浦,121.16,31.1,14.0,2022-04-03
23770,2022-04-03,青浦区徐姚村,青浦,121.14,31.23,14.0,2022-04-03
23771,2022-04-03,青浦区杨湾村,青浦,120.9,31.05,14.0,2022-04-03
23773,2022-04-03,青浦区盈港路1755弄,青浦,121.09,31.16,14.0,2022-04-03
23777,2022-04-03,青浦区赵重公路4325弄,青浦,121.18,31.21,14.0,2022-04-03
23790,2022-04-03,奉贤区大门村,奉贤,121.61,30.89,14.0,2022-04-03
23799,2022-04-03,奉贤区洪西村,奉贤,121.67,30.93,14.0,2022-04-03
23804,2022-04-03,奉贤区解放西路538号,奉贤,121.44,30.91,14.0,2022-04-03
23828,2022-04-03,奉贤区奉城村北街52弄,奉贤,121.65,30.92,14.0,2022-04-03
23842,2022-04-03,奉贤区明城路1088弄,奉贤,121.56,30.85,14.0,2022-04-03
23843,2022-04-03,奉贤区卫季村,奉贤,121.61,30.9,14.0,2022-04-03
23846,2022-04-03,奉贤区望园路1526号,奉贤,121.48,30.95,14.0,2022-04-03
23848,2022-04-03,奉贤区庄北路,奉贤,121.39,30.91,14.0,2022-04-03
23854,2022-04-03,崇明区北沿公路3270号,崇明,121.38,31.77,14.0,2022-04-03
23858,2022-04-03,崇明区圆展路120弄,崇明,121.78,31.36,14.0,2022-04-03
23860,2022-04-03,崇明区裕安路50号,崇明,121.83,31.53,14.0,2022-04-03
23866,2022-04-03,崇明区新梅村,崇明,121.56,31.59,14.0,2022-04-03
23867,2022-04-03,崇明区民生村,崇明,121.52,31.64,14.0,2022-04-03
9319,2022-03-29,徐汇区古井路380弄,徐汇,121.41,31.19,9.0,2022-04-04
9508,2022-03-29,徐汇区龙吴路2038弄,徐汇,121.46,31.13,9.0,2022-04-04
9514,2022-03-29,徐汇区虹梅路2666弄,徐汇,121.4,31.18,9.0,2022-04-04
9538,2022-03-29,闵行区白樟路99弄,闵行,121.37,31.17,9.0,2022-04-04
9548,2022-03-29,闵行区曹建路201弄,闵行,121.44,31.09,9.0,2022-04-04
9572,2022-03-29,闵行区高兴路666弄,闵行,121.4,31.11,9.0,2022-04-04
9574,2022-03-29,闵行区古龙路287弄,闵行,121.4,31.15,9.0,2022-04-04
9579,2022-03-29,闵行区航北路228弄,闵行,121.35,31.17,9.0,2022-04-04
9606,2022-03-29,闵行区沪光东路128号,闵行,121.43,31.08,9.0,2022-04-04
9616,2022-03-29,闵行区建中村,闵行,121.51,31.1,9.0,2022-04-04
9631,2022-03-29,闵行区立跃路1758号,闵行,121.53,31.1,9.0,2022-04-04
9649,2022-03-29,闵行区芦恒路378弄,闵行,121.49,31.11,9.0,2022-04-04
9669,2022-03-29,闵行区七莘路3333号,闵行,121.34,31.16,9.0,2022-04-04
9692,2022-03-29,闵行区塘浦路1070号,闵行,121.47,31.11,9.0,2022-04-04
9696,2022-03-29,闵行区畹町路100弄,闵行,121.4,31.1,9.0,2022-04-04
9809,2022-03-29,静安区临汾路809弄,静安,121.45,31.31,9.0,2022-04-04
9822,2022-03-29,嘉定区春荣路799弄,嘉定,121.22,31.27,9.0,2022-04-04
9825,2022-03-29,嘉定区和静路288号,嘉定,121.18,31.3,9.0,2022-04-04
9868,2022-03-29,嘉定区金园六路555号,嘉定,121.31,31.26,9.0,2022-04-04
9881,2022-03-29,嘉定区宝安公路2466号,嘉定,121.33,31.35,9.0,2022-04-04
9888,2022-03-29,嘉定区沪宜公路5060弄,嘉定,121.21,31.37,9.0,2022-04-04
9890,2022-03-29,嘉定区练祁岛餐厅,嘉定,121.27,31.4,9.0,2022-04-04
9893,2022-03-29,嘉定区嘉罗公路2718号,嘉定,121.33,31.41,9.0,2022-04-04
9894,2022-03-29,嘉定区启宁路456弄,嘉定,121.28,31.41,9.0,2022-04-04
9896,2022-03-29,嘉定区徐曹路1103号,嘉定,121.29,31.43,9.0,2022-04-04
9919,2022-03-29,嘉定区安亭镇玉兰四村,嘉定,121.17,31.3,9.0,2022-04-04
9923,2022-03-29,嘉定区华亭镇金吕村,嘉定,121.29,31.45,9.0,2022-04-04
9924,2022-03-29,嘉定区华亭镇联一村,嘉定,121.31,31.48,9.0,2022-04-04
9930,2022-03-29,嘉定区江桥镇新江村,嘉定,121.26,31.26,9.0,2022-04-04
9933,2022-03-29,嘉定区马陆镇仓场村,嘉定,121.28,31.36,9.0,2022-04-04
9934,2022-03-29,嘉定区马陆镇彭赵村,嘉定,121.28,31.35,9.0,2022-04-04
9949,2022-03-29,浦东新区朝农新村,浦东新,121.84,31.1,9.0,2022-04-04
9997,2022-03-29,浦东新区杭湾路196号,浦东新,121.85,30.86,9.0,2022-04-04
10015,2022-03-29,浦东新区白莲泾路与浦东南路交界口工地生活区,浦东新,121.5,31.19,9.0,2022-04-04
10018,2022-03-29,浦东新区青四村3队北邬家宅,浦东新,121.74,31.23,9.0,2022-04-04
10078,2022-03-29,浦东新区临江村庞家队庞家宅,浦东新,121.47,31.12,9.0,2022-04-04
10085,2022-03-29,浦东新区海霞路685弄,浦东新,121.75,31.17,9.0,2022-04-04
10175,2022-03-29,浦东新区明星村,浦东新,121.77,31.13,9.0,2022-04-04
10177,2022-03-29,浦东新区竞新村,浦东新,121.81,31.09,9.0,2022-04-04
10219,2022-03-29,浦东新区云桥路796号,浦东新,121.62,31.25,9.0,2022-04-04
10230,2022-03-29,浦东新区周埠村,浦东新,121.77,31.0,9.0,2022-04-04
10244,2022-03-29,浦东新区周秀路336弄,浦东新,121.61,31.09,9.0,2022-04-04
10273,2022-03-29,浦东新区龙梢宅,浦东新,121.65,31.3,9.0,2022-04-04
10288,2022-03-29,浦东新区绿科路与环业西路交界工地生活区,浦东新,121.59,31.18,9.0,2022-04-04
10304,2022-03-29,浦东新区界龙村朱高家宅,浦东新,121.68,31.18,9.0,2022-04-04
10306,2022-03-29,浦东新区永宁东路531弄,浦东新,121.75,30.97,9.0,2022-04-04
10325,2022-03-29,浦东新区黄楼村华家宅,浦东新,121.66,31.16,9.0,2022-04-04
10341,2022-03-29,浦东新区张杨北路2899弄,浦东新,121.59,31.31,9.0,2022-04-04
10353,2022-03-29,浦东新区大陆家宅,浦东新,121.65,31.29,9.0,2022-04-04
10417,2022-03-29,浦东新区新苗村,浦东新,121.64,31.12,9.0,2022-04-04
10451,2022-03-29,浦东新区沪南公路9439弄,浦东新,121.72,31.04,9.0,2022-04-04
10452,2022-03-29,浦东新区南芦公路29弄,浦东新,121.72,31.03,9.0,2022-04-04
10453,2022-03-29,浦东新区金建村,浦东新,121.67,31.03,9.0,2022-04-04
10472,2022-03-29,浦东新区益民村,浦东新,121.71,31.22,9.0,2022-04-04
10511,2022-03-29,浦东新区五四村,浦东新,121.65,31.25,9.0,2022-04-04
10512,2022-03-29,浦东新区民区路265弄,浦东新,121.65,31.28,9.0,2022-04-04
10523,2022-03-29,浦东新区七灶村刘家宅,浦东新,121.65,31.15,9.0,2022-04-04
10545,2022-03-29,浦东新区同治村,浦东新,121.8,31.0,9.0,2022-04-04
10546,2022-03-29,浦东新区林艺村,浦东新,121.76,30.98,9.0,2022-04-04
10602,2022-03-29,浦东新区顺凌路49弄,浦东新,121.54,31.37,9.0,2022-04-04
10605,2022-03-29,浦东新区康梧路189号工地生活区,浦东新,121.55,31.14,9.0,2022-04-04
10626,2022-03-29,浦东新区金穗路2089号工地生活区,浦东新,121.64,31.25,9.0,2022-04-04
10636,2022-03-29,浦东新区陆凌村西凌家宅,浦东新,121.69,31.1,9.0,2022-04-04
10660,2022-03-29,浦东新区跃丰村费家宅,浦东新,121.74,31.16,9.0,2022-04-04
10661,2022-03-29,浦东新区康新公路4499号,浦东新,121.62,31.12,9.0,2022-04-04
10667,2022-03-29,浦东新区永红村胡家宅,浦东新,121.71,31.23,9.0,2022-04-04
10668,2022-03-29,浦东新区北新村,浦东新,121.54,31.35,9.0,2022-04-04
10685,2022-03-29,浦东新区鸿音路3127号,浦东新,121.82,30.91,9.0,2022-04-04
10688,2022-03-29,杨浦区国定路555弄,杨浦,121.5,31.3,9.0,2022-04-04
10707,2022-03-29,杨浦区顺平路1260弄,杨浦,121.55,31.28,9.0,2022-04-04
10723,2022-03-29,杨浦区军工路400弄,杨浦,121.56,31.29,9.0,2022-04-04
10730,2022-03-29,杨浦区国伟路500弄,杨浦,121.52,31.33,9.0,2022-04-04
10740,2022-03-29,杨浦区眉州路954号,杨浦,121.53,31.27,9.0,2022-04-04
10745,2022-03-29,杨浦区邯郸路470弄,杨浦,121.51,31.3,9.0,2022-04-04
10760,2022-03-29,杨浦区松花江路2号,杨浦,121.55,31.3,9.0,2022-04-04
10761,2022-03-29,杨浦区翔殷路785号,杨浦,121.53,31.3,9.0,2022-04-04
10766,2022-03-29,崇明区崇明区凤南路46号,崇明,121.69,31.38,9.0,2022-04-04
10767,2022-03-29,崇明区潘圆公路1523号,崇明,121.71,31.39,9.0,2022-04-04
10768,2022-03-29,崇明区崇明区丰福路599号,崇明,121.71,31.38,9.0,2022-04-04
10771,2022-03-29,崇明区崇明区丰产村,崇明,121.7,31.39,9.0,2022-04-04
10772,2022-03-29,崇明区崇明区长橘路159弄,崇明,121.7,31.4,9.0,2022-04-04
10775,2022-03-29,崇明区崇明区北兴村,崇明,121.8,31.56,9.0,2022-04-04
10776,2022-03-29,崇明区崇明区汲浜村,崇明,121.77,31.53,9.0,2022-04-04
10777,2022-03-29,崇明区崇明区建中村,崇明,121.65,31.56,9.0,2022-04-04
10782,2022-03-29,崇明区崇明区大东村,崇明,121.62,31.61,9.0,2022-04-04
10783,2022-03-29,崇明区崇明区庙镇大街1817号,崇明,121.34,31.72,9.0,2022-04-04
10909,2022-03-29,黄浦区中山南路1669弄,黄浦,121.5,31.2,9.0,2022-04-04
10923,2022-03-29,黄浦区方浜中路45弄,黄浦,121.5,31.23,9.0,2022-04-04
10930,2022-03-29,青浦区环城东路260弄,青浦,121.11,31.14,9.0,2022-04-04
10931,2022-03-29,青浦区建国村,青浦,120.92,31.05,9.0,2022-04-04
10932,2022-03-29,青浦区联民路88弄,青浦,121.28,31.16,9.0,2022-04-04
10934,2022-03-29,青浦区崧泽大道9456号,青浦,121.12,31.17,9.0,2022-04-04
10935,2022-03-29,青浦区王港村,青浦,120.91,31.12,9.0,2022-04-04
10939,2022-03-29,青浦区星光村,青浦,121.09,31.04,9.0,2022-04-04
10940,2022-03-29,青浦区秀泽路225弄,青浦,121.15,31.15,9.0,2022-04-04
10943,2022-03-29,青浦区叶联路699弄,青浦,121.27,31.16,9.0,2022-04-04
10948,2022-03-29,青浦区朱枫公路3699弄,青浦,121.04,31.01,9.0,2022-04-04
10959,2022-03-29,长宁区哈密路780弄,长宁,121.37,31.2,9.0,2022-04-04
10965,2022-03-29,长宁区仙霞西路888弄,长宁,121.35,31.21,9.0,2022-04-04
10975,2022-03-29,金山区金南街801弄,金山,121.16,30.88,9.0,2022-04-04
10976,2022-03-29,金山区九工路2005弄,金山,121.33,30.83,9.0,2022-04-04
10977,2022-03-29,金山区周栅村,金山,121.26,30.87,9.0,2022-04-04
10979,2022-03-29,金山区油车村,金山,121.29,30.85,9.0,2022-04-04
10982,2022-03-29,金山区胥浦村,金山,121.3,30.83,9.0,2022-04-04
11013,2022-03-29,普陀区祁安路88弄,普陀,121.39,31.29,9.0,2022-04-04
11053,2022-03-29,奉贤区金海公路99弄,奉贤,121.5,30.89,9.0,2022-04-04
11054,2022-03-29,奉贤区奉浦大道95弄,奉贤,121.47,30.94,9.0,2022-04-04
11058,2022-03-29,奉贤区古华路288号,奉贤,121.47,30.91,9.0,2022-04-04
11061,2022-03-29,奉贤区金星村,奉贤,121.52,30.99,9.0,2022-04-04
11066,2022-03-29,奉贤区庄良路218弄,奉贤,121.4,30.88,9.0,2022-04-04
11068,2022-03-29,奉贤区北宋村,奉贤,121.69,30.98,9.0,2022-04-04
11069,2022-03-29,奉贤区港极路568号,奉贤,121.72,30.9,9.0,2022-04-04
11072,2022-03-29,奉贤区新奉公路3663号,奉贤,121.64,30.96,9.0,2022-04-04
11080,2022-03-29,奉贤区大叶公路3988号,奉贤,121.45,30.97,9.0,2022-04-04
11083,2022-03-29,奉贤区水闸路14弄,奉贤,121.68,30.92,9.0,2022-04-04
11087,2022-03-29,奉贤区渔沥村,奉贤,121.4,30.97,9.0,2022-04-04
11088,2022-03-29,奉贤区闸园路138号,奉贤,121.43,30.99,9.0,2022-04-04
11089,2022-03-29,奉贤区塘外文化小区,奉贤,121.62,30.9,9.0,2022-04-04
11092,2022-03-29,奉贤区长堤村,奉贤,121.43,30.9,9.0,2022-04-04
11096,2022-03-29,奉贤区头桥西街44弄,奉贤,121.63,30.95,9.0,2022-04-04
11103,2022-03-29,奉贤区国顺路318弄,奉贤,121.46,30.93,9.0,2022-04-04
11118,2022-03-29,松江区东石村,松江,121.35,30.94,9.0,2022-04-04
11122,2022-03-29,松江区鼓浪路57弄,松江,121.28,31.12,9.0,2022-04-04
11123,2022-03-29,松江区横山村,松江,121.14,31.06,9.0,2022-04-04
11129,2022-03-29,松江区金家村,松江,121.12,31.05,9.0,2022-04-04
11132,2022-03-29,松江区九舒路398号,松江,121.31,31.1,9.0,2022-04-04
11148,2022-03-29,松江区朗亭路288弄,松江,121.29,31.15,9.0,2022-04-04
11155,2022-03-29,松江区联梅路528弄,松江,121.27,30.99,9.0,2022-04-04
11166,2022-03-29,松江区松汇东路39弄,松江,121.25,31.0,9.0,2022-04-04
11170,2022-03-29,松江区文翔路1099弄,松江,121.23,31.04,9.0,2022-04-04
11176,2022-03-29,松江区叶繁路186弄,松江,121.29,30.94,9.0,2022-04-04
11177,2022-03-29,松江区叶校路355弄,松江,121.31,30.94,9.0,2022-04-04
11178,2022-03-29,松江区叶政路518弄,松江,121.32,30.94,9.0,2022-04-04
11181,2022-03-29,松江区寅青路175号,松江,121.29,31.14,9.0,2022-04-04
11182,2022-03-29,松江区永隆路399弄,松江,121.2,31.0,9.0,2022-04-04
11184,2022-03-29,松江区张星路168号,松江,121.31,30.93,9.0,2022-04-04
11193,2022-03-29,宝山区长江南路926号,宝山,121.48,31.34,9.0,2022-04-04
11197,2022-03-29,宝山区月川路33弄,宝山,121.41,31.45,9.0,2022-04-04
11207,2022-03-29,宝山区新陆村,宝山,121.33,31.5,9.0,2022-04-04
11220,2022-03-29,宝山区谭杨村,宝山,121.39,31.37,9.0,2022-04-04
11222,2022-03-29,宝山区塔源路58弄,宝山,121.4,31.44,9.0,2022-04-04
11238,2022-03-29,宝山区沈家桥村,宝山,121.39,31.45,9.0,2022-04-04
11255,2022-03-29,宝山区美平路696弄,宝山,121.34,31.39,9.0,2022-04-04
11276,2022-03-29,宝山区聚丰园路669弄,宝山,121.37,31.31,9.0,2022-04-04
11282,2022-03-29,宝山区菊联路262弄,宝山,121.35,31.34,9.0,2022-04-04
11297,2022-03-29,宝山区沪太路8188弄,宝山,121.33,31.44,9.0,2022-04-04
11313,2022-03-29,宝山区陈行村,宝山,121.34,31.48,9.0,2022-04-04
11315,2022-03-29,宝山区东太路241号,宝山,121.36,31.39,9.0,2022-04-04
11316,2022-03-29,宝山区沪太路3633号,宝山,121.41,31.33,9.0,2022-04-04
11317,2022-03-29,宝山区徳都路218弄,宝山,121.42,31.41,9.0,2022-04-04
11322,2022-03-29,宝山区陈巷村,宝山,121.47,31.38,9.0,2022-04-04
11332,2022-03-29,宝山区宝林三村,宝山,121.49,31.4,9.0,2022-04-04
11337,2022-03-30,浦东新区临江村西新队罗汉松,浦东新,121.48,31.13,10.0,2022-04-04
11342,2022-03-30,浦东新区荟萃新村,浦东新,121.83,30.9,10.0,2022-04-04
11348,2022-03-30,浦东新区坦东村,浦东新,121.67,31.07,10.0,2022-04-04
11357,2022-03-30,浦东新区彩云路717弄,浦东新,121.8,30.9,10.0,2022-04-04
11363,2022-03-30,浦东新区一心村许家宅,浦东新,121.49,31.13,10.0,2022-04-04
11396,2022-03-30,浦东新区大星村,浦东新,121.72,31.22,10.0,2022-04-04
11429,2022-03-30,浦东新区环桥路555弄,浦东新,121.61,31.13,10.0,2022-04-04
11431,2022-03-30,浦东新区金吉路33弄,浦东新,121.63,31.27,10.0,2022-04-04
11453,2022-03-30,浦东新区航鹤路999弄,浦东新,121.58,31.04,10.0,2022-04-04
11467,2022-03-30,浦东新区群乐村付家宅,浦东新,121.82,31.0,10.0,2022-04-04
11509,2022-03-30,浦东新区迎春路719号,浦东新,121.55,31.22,10.0,2022-04-04
11524,2022-03-30,浦东新区仁庆路356号,浦东新,121.7,31.24,10.0,2022-04-04
11568,2022-03-30,浦东新区新龙路203弄,浦东新,121.63,31.31,10.0,2022-04-04
11631,2022-03-30,浦东新区仓房村,浦东新,121.51,31.36,10.0,2022-04-04
11639,2022-03-30,浦东新区胜利路836弄,浦东新,121.7,31.25,10.0,2022-04-04
11644,2022-03-30,浦东新区小湾村大张家宅,浦东新,121.72,31.17,10.0,2022-04-04
11711,2022-03-30,浦东新区川周公路2788号,浦东新,121.62,31.14,10.0,2022-04-04
11718,2022-03-30,浦东新区龚华路235弄,浦东新,121.69,31.25,10.0,2022-04-04
11719,2022-03-30,浦东新区上川路1468弄,浦东新,121.66,31.28,10.0,2022-04-04
11742,2022-03-30,浦东新区草高支路1050弄,浦东新,121.56,31.35,10.0,2022-04-04
11755,2022-03-30,浦东新区观海路1588号,浦东新,121.79,31.07,10.0,2022-04-04
11759,2022-03-30,浦东新区金石村,浦东新,121.79,30.96,10.0,2022-04-04
11765,2022-03-30,浦东新区南港公路1351号,浦东新,121.83,31.04,10.0,2022-04-04
11789,2022-03-30,浦东新区联合村北浜宅,浦东新,121.68,31.3,10.0,2022-04-04
11791,2022-03-30,浦东新区金园村,浦东新,121.78,30.98,10.0,2022-04-04
11811,2022-03-30,浦东新区季桥村,浦东新,121.7,31.06,10.0,2022-04-04
11910,2022-03-30,浦东新区中圩村,浦东新,121.75,31.16,10.0,2022-04-04
11911,2022-03-30,浦东新区杨高北路1887弄,浦东新,121.6,31.31,10.0,2022-04-04
11953,2022-03-30,浦东新区齐爱路99弄,浦东新,121.66,31.22,10.0,2022-04-04
11966,2022-03-30,浦东新区新建村,浦东新,121.84,30.96,10.0,2022-04-04
11968,2022-03-30,浦东新区运盐河路1255弄,浦东新,121.72,31.18,10.0,2022-04-04
11994,2022-03-30,浦东新区蒋桥村,浦东新,121.66,31.05,10.0,2022-04-04
12046,2022-03-30,浦东新区虹二村盛家宅,浦东新,121.7,31.16,10.0,2022-04-04
12058,2022-03-30,浦东新区中泐村,浦东新,121.79,30.92,10.0,2022-04-04
12072,2022-03-30,浦东新区人民西路1955号,浦东新,121.72,31.05,10.0,2022-04-04
12084,2022-03-30,浦东新区望三村9队陈家庄,浦东新,121.77,31.15,10.0,2022-04-04
12119,2022-03-30,浦东新区新农村沈家宅,浦东新,121.73,31.25,10.0,2022-04-04
12139,2022-03-30,浦东新区外中村,浦东新,121.87,30.89,10.0,2022-04-04
12148,2022-03-30,浦东新区顾曹路716号,浦东新,121.64,31.29,10.0,2022-04-04
12458,2022-03-30,徐汇区田林路600号,徐汇,121.39,31.17,10.0,2022-04-04
12539,2022-03-30,长宁区玉屏南路560弄,长宁,121.4,31.22,10.0,2022-04-04
12628,2022-03-30,普陀区华联路28号,普陀,121.34,31.28,10.0,2022-04-04
12728,2022-03-30,杨浦区黎平路1号,杨浦,121.56,31.27,10.0,2022-04-04
12742,2022-03-30,杨浦区通北路22弄,杨浦,121.52,31.25,10.0,2022-04-04
12801,2022-03-30,宝山区宝山四村,宝山,121.49,31.39,10.0,2022-04-04
12830,2022-03-30,宝山区罗宁路3030弄,宝山,121.33,31.49,10.0,2022-04-04
12832,2022-03-30,宝山区苏家村,宝山,121.41,31.4,10.0,2022-04-04
12838,2022-03-30,宝山区马泾桥一村,宝山,121.44,31.41,10.0,2022-04-04
12844,2022-03-30,宝山区马泾桥三村,宝山,121.4,31.45,10.0,2022-04-04
12862,2022-03-30,宝山区杨东村,宝山,121.46,31.39,10.0,2022-04-04
12865,2022-03-30,宝山区沈杨村,宝山,121.37,31.33,10.0,2022-04-04
12871,2022-03-30,宝山区毛家路600弄,宝山,121.38,31.43,10.0,2022-04-04
12878,2022-03-30,宝山区祁北东路85弄,宝山,121.36,31.42,10.0,2022-04-04
12883,2022-03-30,宝山区盛新路58号,宝山,121.41,31.34,10.0,2022-04-04
12897,2022-03-30,宝山区宝林七村,宝山,121.5,31.41,10.0,2022-04-04
12898,2022-03-30,宝山区潘泾路1028号,宝山,121.39,31.38,10.0,2022-04-04
12899,2022-03-30,宝山区富杨路608号,宝山,121.43,31.4,10.0,2022-04-04
12900,2022-03-30,宝山区铁山路140号,宝山,121.46,31.37,10.0,2022-04-04
12920,2022-03-30,宝山区东升路70弄,宝山,121.5,31.37,10.0,2022-04-04
12927,2022-03-30,宝山区联合村,宝山,121.32,31.41,10.0,2022-04-04
12933,2022-03-30,宝山区繁荣村,宝山,121.36,31.41,10.0,2022-04-04
12943,2022-03-30,宝山区罗东路1001弄,宝山,121.37,31.45,10.0,2022-04-04
12957,2022-03-30,宝山区春和路181号,宝山,121.4,31.41,10.0,2022-04-04
12970,2022-03-30,闵行区北吴路501弄,闵行,121.44,31.05,10.0,2022-04-04
12991,2022-03-30,闵行区丰收村,闵行,121.49,31.06,10.0,2022-04-04
12998,2022-03-30,闵行区古美西路628弄,闵行,121.39,31.14,10.0,2022-04-04
13023,2022-03-30,闵行区沪青平公路899号,闵行,121.33,31.17,10.0,2022-04-04
13027,2022-03-30,闵行区汇中村,闵行,121.55,31.01,10.0,2022-04-04
13037,2022-03-30,闵行区近浦村,闵行,121.48,31.1,10.0,2022-04-04
13043,2022-03-30,闵行区立民村,闵行,121.56,31.1,10.0,2022-04-04
13050,2022-03-30,闵行区联航路1588号,闵行,121.52,31.08,10.0,2022-04-04
13051,2022-03-30,闵行区联合村,闵行,121.52,31.05,10.0,2022-04-04
13053,2022-03-30,闵行区联胜村,闵行,121.54,31.08,10.0,2022-04-04
13054,2022-03-30,闵行区联星村,闵行,121.55,31.09,10.0,2022-04-04
13069,2022-03-30,闵行区鲁浩路160弄,闵行,121.52,31.03,10.0,2022-04-04
13087,2022-03-30,闵行区浦雪路1180弄,闵行,121.49,31.07,10.0,2022-04-04
13105,2022-03-30,闵行区胜利村,闵行,121.55,31.06,10.0,2022-04-04
13140,2022-03-30,闵行区永丰村,闵行,121.5,31.01,10.0,2022-04-04
13147,2022-03-30,闵行区跃农村,闵行,121.48,31.08,10.0,2022-04-04
13149,2022-03-30,闵行区正义村,闵行,121.53,31.01,10.0,2022-04-04
13156,2022-03-30,闵行区紫龙路500弄,闵行,121.47,31.03,10.0,2022-04-04
13162,2022-03-30,嘉定区宝安公路3650弄,嘉定,121.25,31.32,10.0,2022-04-04
13163,2022-03-30,嘉定区宝钱公路5888弄,嘉定,121.12,31.36,10.0,2022-04-04
13167,2022-03-30,嘉定区曹安公路3798弄,嘉定,121.28,31.27,10.0,2022-04-04
13187,2022-03-30,嘉定区嘉罗公路2093号,嘉定,121.29,31.4,10.0,2022-04-04
13196,2022-03-30,嘉定区劳动路469号,嘉定,121.32,31.44,10.0,2022-04-04
13199,2022-03-30,嘉定区墨玉北路362弄,嘉定,121.16,31.33,10.0,2022-04-04
13202,2022-03-30,嘉定区墨玉路700号,嘉定,121.16,31.32,10.0,2022-04-04
13216,2022-03-30,嘉定区徐行镇曹王村,嘉定,121.31,31.44,10.0,2022-04-04
